,T_return,T_supply,P_in,P_th,P_th_boiler,T_od,defrost,T_room,T_room_sp,Q_w
2023-02-06 00:00:00+01:00,23.1,18.92,0.334,-4.214,8.633,1.0,True,19.62,20.0,14.79
2023-02-06 00:01:00+01:00,23.07,15.58,0.729,-7.761,10.907,7.5,True,19.62,19.5,15.11
2023-02-06 00:02:00+01:00,22.97,21.82,0.144,-1.146,6.771,1.0,True,19.61,19.5,15.01
2023-02-06 00:03:00+01:00,22.98,25.55,0.838,2.622,2.517,1.0,False,19.6,19.5,15.03
2023-02-06 00:04:00+01:00,23.11,26.73,0.714,3.75,0.521,0.5,False,19.6,19.5,15.0
2023-02-06 00:05:00+01:00,23.14,26.47,0.698,3.438,0.0,1.0,False,19.59,19.5,14.91
2023-02-06 00:06:00+01:00,23.16,26.57,0.684,3.256,0.0,1.0,False,19.57,19.5,13.86
2023-02-06 00:07:00+01:00,23.15,26.74,0.684,3.108,0.0,0.5,False,19.56,19.5,12.96
2023-02-06 00:08:00+01:00,23.19,26.81,0.677,3.247,0.0,0.5,False,19.55,19.5,12.94
2023-02-06 00:09:00+01:00,23.21,26.91,0.676,3.259,0.0,0.5,False,19.53,19.5,12.76
2023-02-06 00:10:00+01:00,23.22,27.04,0.682,3.321,0.0,0.5,False,19.52,19.5,12.51
2023-02-06 00:11:00+01:00,23.22,27.03,0.698,3.268,0.0,0.5,False,19.51,19.5,12.46
2023-02-06 00:12:00+01:00,23.24,27.08,0.686,3.268,0.0,0.5,False,19.5,19.5,12.39
2023-02-06 00:13:00+01:00,23.26,27.24,0.695,3.326,0.0,0.0,False,19.5,19.5,12.26
2023-02-06 00:14:00+01:00,23.27,27.15,0.691,3.215,0.0,0.5,False,19.5,19.5,12.07
2023-02-06 00:15:00+01:00,23.27,27.2,0.688,3.245,0.0,0.0,False,19.49,19.5,11.94
2023-02-06 00:16:00+01:00,23.27,27.31,0.7,3.3,0.0,0.5,False,19.49,19.5,11.96
2023-02-06 00:17:00+01:00,23.26,27.22,0.688,3.163,0.0,0.5,False,19.49,19.5,11.72
2023-02-06 00:18:00+01:00,23.26,27.24,0.7,3.135,0.0,0.5,False,19.49,19.5,11.6
2023-02-06 00:19:00+01:00,23.24,27.23,0.706,3.188,0.0,0.5,False,19.49,19.5,11.45
2023-02-06 00:20:00+01:00,23.25,27.05,0.698,3.002,0.0,0.5,False,19.5,19.5,11.26
2023-02-06 00:21:00+01:00,23.25,26.84,0.687,2.765,0.0,0.5,False,19.5,19.5,11.25
2023-02-06 00:22:00+01:00,23.24,26.89,0.694,2.794,0.0,0.5,False,19.5,19.5,11.01
2023-02-06 00:23:00+01:00,23.22,26.79,0.698,2.643,0.0,0.5,False,19.5,19.5,10.8
2023-02-06 00:24:00+01:00,23.22,26.84,0.698,2.693,0.0,0.5,False,19.5,19.5,10.72
2023-02-06 00:25:00+01:00,23.22,26.77,0.703,2.594,0.0,0.5,False,19.5,19.5,10.62
2023-02-06 00:26:00+01:00,23.21,26.71,0.686,2.52,0.0,0.5,False,19.5,19.5,10.32
2023-02-06 00:27:00+01:00,23.2,26.55,0.685,2.353,0.0,0.5,False,19.5,19.5,10.17
2023-02-06 00:28:00+01:00,23.19,26.36,0.67,2.145,0.0,0.5,False,19.5,19.5,9.96
2023-02-06 00:29:00+01:00,23.22,22.91,0.064,-0.625,0.0,0.0,True,19.5,19.5,14.95
2023-02-06 00:30:00+01:00,23.19,19.18,0.316,-4.117,10.029,0.0,True,19.5,19.5,14.95
2023-02-06 00:31:00+01:00,23.12,16.77,0.514,-6.042,8.75,1.0,True,19.5,19.5,14.94
2023-02-06 00:32:00+01:00,23.07,21.73,0.121,-1.678,3.146,1.0,True,19.5,19.5,14.99
2023-02-06 00:33:00+01:00,22.93,23.77,0.494,0.208,5.73,0.5,False,19.5,19.5,14.81
2023-02-06 00:34:00+01:00,23.02,26.62,0.889,3.67,0.21,0.5,False,19.5,19.5,14.97
2023-02-06 00:35:00+01:00,23.02,26.25,0.696,3.356,0.0,0.5,False,19.5,19.5,14.93
2023-02-06 00:36:00+01:00,23.15,26.37,0.689,3.311,0.0,1.0,False,19.49,19.5,14.85
2023-02-06 00:37:00+01:00,23.12,26.22,0.667,3.208,0.0,0.5,False,19.49,19.5,14.64
2023-02-06 00:38:00+01:00,23.17,26.36,0.67,3.121,0.0,0.5,False,19.49,19.5,14.23
2023-02-06 00:39:00+01:00,23.17,26.45,0.67,3.177,0.0,0.5,False,19.49,19.5,14.28
2023-02-06 00:40:00+01:00,23.17,26.56,0.685,3.23,0.0,0.5,False,19.49,19.5,14.06
2023-02-06 00:41:00+01:00,23.17,26.6,0.682,3.304,0.0,0.5,False,19.49,19.5,13.9
2023-02-06 00:42:00+01:00,23.19,26.68,0.685,3.233,0.0,0.5,False,19.49,19.5,13.53
2023-02-06 00:43:00+01:00,23.22,26.72,0.682,3.279,0.0,0.5,False,19.48,19.5,13.42
2023-02-06 00:44:00+01:00,23.22,26.76,0.689,3.254,0.0,0.5,False,19.48,19.5,13.26
2023-02-06 00:45:00+01:00,23.22,26.79,0.687,3.23,0.0,0.5,False,19.48,19.5,13.22
2023-02-06 00:46:00+01:00,23.22,26.79,0.687,3.156,0.0,0.5,False,19.48,19.5,12.91
2023-02-06 00:47:00+01:00,23.22,26.85,0.694,3.222,0.0,0.5,False,19.48,19.5,12.79
2023-02-06 00:48:00+01:00,23.22,26.78,0.699,3.083,0.0,1.0,False,19.48,19.5,12.64
2023-02-06 00:49:00+01:00,23.22,26.74,0.687,3.01,0.0,0.5,False,19.48,19.5,12.31
2023-02-06 00:50:00+01:00,23.22,26.69,0.687,2.924,0.0,0.5,False,19.48,19.5,12.31
2023-02-06 00:51:00+01:00,23.22,26.56,0.68,2.791,0.0,0.5,False,19.48,19.5,12.22
2023-02-06 00:52:00+01:00,23.19,26.45,0.685,2.64,0.0,0.5,False,19.48,19.5,11.86
2023-02-06 00:53:00+01:00,23.19,26.38,0.68,2.595,0.0,1.0,False,19.48,19.5,11.58
2023-02-06 00:54:00+01:00,23.19,26.29,0.682,2.471,0.0,0.5,False,19.48,19.5,11.45
2023-02-06 00:55:00+01:00,23.17,26.11,0.675,2.271,0.0,0.5,False,19.48,19.5,11.31
2023-02-06 00:56:00+01:00,23.17,26.18,0.673,2.23,0.0,1.0,False,19.48,19.5,10.89
2023-02-06 00:57:00+01:00,23.16,26.33,0.673,2.34,0.0,0.5,False,19.48,19.5,10.75
2023-02-06 00:58:00+01:00,23.16,25.15,0.599,2.838,0.0,0.5,False,19.48,19.5,14.19
2023-02-06 00:59:00+01:00,23.18,20.46,0.201,-1.048,0.0,0.0,True,19.49,19.5,14.86
2023-02-06 01:00:00+01:00,23.12,18.79,0.318,-4.405,9.229,0.0,True,19.49,19.5,15.04
2023-02-06 01:01:00+01:00,23.1,15.25,0.744,-8.18,10.172,8.0,True,19.49,19.5,15.0
2023-02-06 01:02:00+01:00,22.97,21.34,0.142,-1.048,4.823,1.0,True,19.49,19.5,14.99
2023-02-06 01:03:00+01:00,22.91,25.96,0.803,2.517,2.202,1.0,False,19.49,19.5,14.98
2023-02-06 01:04:00+01:00,23.0,26.49,0.718,3.854,0.313,1.0,False,19.49,19.5,14.99
2023-02-06 01:05:00+01:00,23.06,26.39,0.695,3.461,0.0,1.0,False,19.48,19.5,15.05
2023-02-06 01:06:00+01:00,23.08,26.33,0.682,3.289,0.0,1.5,False,19.49,19.5,14.74
2023-02-06 01:07:00+01:00,23.09,26.29,0.67,3.164,0.0,1.0,False,19.49,19.5,14.51
2023-02-06 01:08:00+01:00,23.12,26.45,0.67,3.299,0.0,1.5,False,19.49,19.5,14.3
2023-02-06 01:09:00+01:00,23.14,26.54,0.672,3.253,0.0,1.5,False,19.49,19.5,14.24
2023-02-06 01:10:00+01:00,23.14,26.64,0.684,3.304,0.0,1.5,False,19.49,19.5,14.08
2023-02-06 01:11:00+01:00,23.16,26.74,0.683,3.377,0.0,1.5,False,19.49,19.5,13.8
2023-02-06 01:12:00+01:00,23.17,26.75,0.691,3.303,0.0,1.5,False,19.48,19.5,13.68
2023-02-06 01:13:00+01:00,23.19,26.8,0.684,3.398,0.0,1.5,False,19.48,19.5,13.54
2023-02-06 01:14:00+01:00,23.19,26.9,0.691,3.297,0.0,1.5,False,19.48,19.5,13.34
2023-02-06 01:15:00+01:00,23.21,26.88,0.691,3.297,0.0,1.5,False,19.48,19.5,13.17
2023-02-06 01:16:00+01:00,23.21,26.98,0.693,3.363,0.0,1.0,False,19.48,19.5,12.98
2023-02-06 01:17:00+01:00,23.22,26.91,0.691,3.363,0.0,1.0,False,19.48,19.5,12.91
2023-02-06 01:18:00+01:00,23.22,26.89,0.698,3.196,0.0,2.0,False,19.48,19.5,12.8
2023-02-06 01:19:00+01:00,23.22,26.95,0.691,3.259,0.0,1.5,False,19.48,19.5,12.74
2023-02-06 01:20:00+01:00,23.22,26.86,0.702,3.146,0.0,1.5,False,19.48,19.5,12.48
2023-02-06 01:21:00+01:00,23.22,26.62,0.684,2.924,0.0,1.5,False,19.48,19.5,12.37
2023-02-06 01:22:00+01:00,23.22,26.6,0.691,2.791,0.0,1.0,False,19.48,19.5,12.18
2023-02-06 01:23:00+01:00,23.22,26.52,0.681,2.745,0.0,1.0,False,19.48,19.5,11.9
2023-02-06 01:24:00+01:00,23.22,26.44,0.685,2.617,0.0,1.0,False,19.48,19.5,11.72
2023-02-06 01:25:00+01:00,23.21,26.48,0.688,2.528,0.0,1.0,False,19.48,19.5,11.42
2023-02-06 01:26:00+01:00,23.22,26.46,0.69,2.506,0.0,1.5,False,19.48,19.5,11.23
2023-02-06 01:27:00+01:00,23.21,26.37,0.679,2.384,0.0,1.5,False,19.48,19.5,11.1
2023-02-06 01:28:00+01:00,23.19,26.22,0.67,2.265,0.0,1.0,False,19.48,19.5,10.89
2023-02-06 01:29:00+01:00,23.22,21.47,0.03,-1.992,0.0,1.0,True,19.48,19.5,14.97
2023-02-06 01:30:00+01:00,23.22,19.34,0.311,-4.012,10.135,0.5,True,19.48,19.5,15.03
2023-02-06 01:31:00+01:00,23.1,17.84,0.457,-5.349,8.39,1.5,True,19.48,19.5,15.06
2023-02-06 01:32:00+01:00,23.1,19.67,0.07,-3.854,5.104,3.5,True,19.48,19.5,14.98
2023-02-06 01:33:00+01:00,22.97,22.54,0.305,-0.419,7.131,1.5,False,19.48,19.5,15.02
2023-02-06 01:34:00+01:00,23.03,26.71,0.892,3.75,0.0,1.5,False,19.48,19.5,14.97
2023-02-06 01:35:00+01:00,23.02,26.36,0.688,3.438,0.0,1.5,False,19.48,19.5,14.99
2023-02-06 01:36:00+01:00,23.15,26.43,0.688,3.289,0.0,1.0,False,19.48,19.5,15.22
2023-02-06 01:37:00+01:00,23.11,26.32,0.672,3.266,0.0,1.0,False,19.48,19.5,14.63
2023-02-06 01:38:00+01:00,23.15,26.36,0.674,3.222,0.0,1.0,False,19.48,19.5,14.52
2023-02-06 01:39:00+01:00,23.17,26.47,0.672,3.253,0.0,1.0,False,19.48,19.5,14.16
2023-02-06 01:40:00+01:00,23.17,26.56,0.685,3.23,0.0,1.0,False,19.48,19.5,14.11
2023-02-06 01:41:00+01:00,23.18,26.62,0.681,3.28,0.0,1.0,False,19.48,19.5,13.88
2023-02-06 01:42:00+01:00,23.19,26.69,0.697,3.328,0.0,1.0,False,19.48,19.5,13.76
2023-02-06 01:43:00+01:00,23.22,26.73,0.683,3.303,0.0,1.5,False,19.48,19.5,13.47
2023-02-06 01:44:00+01:00,23.22,26.95,0.691,3.466,0.0,1.5,False,19.48,19.5,13.21
2023-02-06 01:45:00+01:00,23.22,26.895,0.685,3.297,0.0,1.0,False,19.48,19.5,13.095
2023-02-06 01:46:00+01:00,23.22,26.94,0.6935,3.3045,0.0,1.0,False,19.48,19.5,12.98
2023-02-06 01:47:00+01:00,23.22,26.92,0.699,3.222,0.0,1.0,False,19.48,19.5,12.8
2023-02-06 01:48:00+01:00,23.23,26.9,0.692,3.171,0.0,1.0,False,19.48,19.5,12.59
2023-02-06 01:49:00+01:00,23.23,26.81,0.692,3.059,0.0,1.0,False,19.48,19.5,12.43
2023-02-06 01:50:00+01:00,23.22,26.86,0.699,3.07,0.0,1.5,False,19.48,19.5,12.36
2023-02-06 01:51:00+01:00,23.22,26.72,0.688,2.912,0.0,1.0,False,19.48,19.5,12.16
2023-02-06 01:52:00+01:00,23.22,26.57,0.683,2.745,0.0,1.0,False,19.48,19.5,11.62
2023-02-06 01:53:00+01:00,23.22,26.45,0.683,2.617,0.0,0.5,False,19.47,19.5,11.64
2023-02-06 01:54:00+01:00,23.22,26.39,0.679,2.471,0.0,0.5,False,19.47,19.5,11.29
2023-02-06 01:55:00+01:00,23.22,26.36,0.681,2.406,0.0,0.5,False,19.47,19.5,11.07
2023-02-06 01:56:00+01:00,23.21,26.28,0.675,2.202,0.0,1.0,False,19.47,19.5,10.56
2023-02-06 01:57:00+01:00,23.19,26.26,0.675,2.097,0.0,0.5,False,19.47,19.5,10.01
2023-02-06 01:58:00+01:00,23.19,26.59,0.679,2.261,0.0,0.5,False,19.47,19.5,9.82
2023-02-06 01:59:00+01:00,23.17,26.58,0.679,2.258,0.0,1.0,False,19.47,19.5,13.28
2023-02-06 02:00:00+01:00,23.19,22.79,0.081,-0.314,0.0,0.5,True,19.47,19.5,14.97
2023-02-06 02:01:00+01:00,23.17,19.0,0.306,-4.271,9.375,0.0,True,19.47,19.5,15.02
2023-02-06 02:02:00+01:00,23.11,15.68,0.562,-7.132,9.649,3.5,True,19.47,19.5,15.06
2023-02-06 02:03:00+01:00,23.03,22.13,0.149,-1.258,4.509,1.5,True,19.46,19.5,15.01
2023-02-06 02:04:00+01:00,22.96,24.78,0.606,1.258,4.615,1.0,False,19.46,19.5,14.95
2023-02-06 02:05:00+01:00,23.09,26.84,0.883,3.854,0.104,1.0,False,19.46,19.5,15.01
2023-02-06 02:06:00+01:00,23.09,26.39,0.69,3.438,0.0,1.0,False,19.46,19.5,15.08
2023-02-06 02:07:00+01:00,23.15,26.38,0.681,3.311,0.0,1.5,False,19.45,19.5,14.91
2023-02-06 02:08:00+01:00,23.12,26.29,0.662,3.164,0.0,1.0,False,19.45,19.5,14.54
2023-02-06 02:09:00+01:00,23.17,26.51,0.679,3.207,0.0,1.0,False,19.45,19.5,13.92
2023-02-06 02:10:00+01:00,23.17,26.63,0.674,3.256,0.0,1.0,False,19.45,19.5,13.62
2023-02-06 02:11:00+01:00,23.17,26.75,0.679,3.254,0.0,0.5,False,19.45,19.5,13.39
2023-02-06 02:12:00+01:00,23.18,26.83,0.69,3.322,0.0,0.5,False,19.46,19.5,13.19
2023-02-06 02:13:00+01:00,23.19,26.84,0.69,3.297,0.0,0.5,False,19.45,19.5,13.04
2023-02-06 02:14:00+01:00,23.21,26.86,0.69,3.196,0.0,0.0,False,19.45,19.5,12.87
2023-02-06 02:15:00+01:00,23.22,26.96,0.688,3.285,0.0,0.5,False,19.45,19.5,12.57
2023-02-06 02:16:00+01:00,23.22,26.93,0.688,3.208,0.0,0.5,False,19.45,19.5,12.45
2023-02-06 02:17:00+01:00,23.22,26.98,0.69,3.208,0.0,0.5,False,19.45,19.5,12.39
2023-02-06 02:18:00+01:00,23.22,27.03,0.706,3.188,0.0,0.5,False,19.45,19.5,12.21
2023-02-06 02:19:00+01:00,23.22,26.97,0.693,3.104,0.0,1.0,False,19.44,19.5,12.09
2023-02-06 02:20:00+01:00,23.22,27.01,0.699,3.078,0.0,1.0,False,19.44,19.5,11.93
2023-02-06 02:21:00+01:00,23.22,27.0,0.69,3.001,0.0,1.0,False,19.44,19.5,11.6
2023-02-06 02:22:00+01:00,23.21,26.83,0.685,2.869,0.0,1.0,False,19.44,19.5,11.42
2023-02-06 02:23:00+01:00,23.22,26.73,0.697,2.691,0.0,0.5,False,19.44,19.5,11.0
2023-02-06 02:24:00+01:00,23.21,26.75,0.688,2.569,0.0,0.5,False,19.43,19.5,10.53
2023-02-06 02:25:00+01:00,23.19,26.8,0.69,2.567,0.0,0.5,False,19.43,19.5,10.24
2023-02-06 02:26:00+01:00,23.19,26.9,0.688,2.535,0.0,0.0,False,19.43,19.5,9.9
2023-02-06 02:27:00+01:00,23.18,26.84,0.688,2.391,0.0,0.5,False,19.43,19.5,9.56
2023-02-06 02:28:00+01:00,23.17,26.76,0.69,2.29,0.0,0.0,False,19.43,19.5,9.16
2023-02-06 02:29:00+01:00,23.17,26.73,0.675,2.104,0.0,0.0,False,19.42,19.5,8.59
2023-02-06 02:30:00+01:00,23.15,27.14,0.679,2.29,0.0,0.0,False,19.42,19.5,8.36
2023-02-06 02:31:00+01:00,23.14,27.07,0.679,2.236,0.0,0.0,False,19.42,19.5,8.24
2023-02-06 02:32:00+01:00,23.13,22.21,0.023,-0.724,0.0,0.0,True,19.42,19.5,14.93
2023-02-06 02:33:00+01:00,23.16,19.12,0.299,-4.063,10.314,-0.5,True,19.42,19.5,15.08
2023-02-06 02:34:00+01:00,23.07,17.36,0.438,-5.349,8.495,1.5,True,19.41,19.5,15.09
2023-02-06 02:35:00+01:00,23.05,21.1,0.07,-3.854,6.458,2.0,True,19.41,19.5,14.99
2023-02-06 02:36:00+01:00,22.97,22.85,0.309,-0.524,8.599,1.0,False,19.42,19.5,14.93
2023-02-06 02:37:00+01:00,23.11,26.79,0.897,3.75,0.417,0.5,False,19.42,19.5,14.98
2023-02-06 02:38:00+01:00,23.11,26.4,0.702,3.461,0.0,0.5,False,19.41,19.5,15.0
2023-02-06 02:39:00+01:00,23.18,26.44,0.688,3.311,0.0,0.5,False,19.41,19.5,14.75
2023-02-06 02:40:00+01:00,23.14,26.32,0.675,3.121,0.0,0.5,False,19.41,19.5,14.46
2023-02-06 02:41:00+01:00,23.19,26.59,0.684,3.068,0.0,0.0,False,19.41,19.5,13.51
2023-02-06 02:42:00+01:00,23.19,26.8,0.679,3.132,0.0,0.5,False,19.41,19.5,12.82
2023-02-06 02:43:00+01:00,23.19,27.0,0.688,3.294,0.0,0.0,False,19.4,19.5,12.43
2023-02-06 02:44:00+01:00,23.19,27.11,0.693,3.299,0.0,0.0,False,19.4,19.5,12.14
2023-02-06 02:45:00+01:00,23.21,27.18,0.691,3.217,0.0,0.5,False,19.4,19.5,11.9
2023-02-06 02:46:00+01:00,23.22,27.31,0.7,3.216,0.0,0.5,False,19.4,19.5,11.65
2023-02-06 02:47:00+01:00,23.22,27.35,0.7,3.296,0.0,0.5,False,19.4,19.5,11.51
2023-02-06 02:48:00+01:00,23.22,27.43,0.697,3.377,0.0,0.5,False,19.4,19.5,11.51
2023-02-06 02:49:00+01:00,23.22,27.39,0.692,3.182,0.0,0.5,False,19.4,19.5,11.22
2023-02-06 02:50:00+01:00,23.22,27.42,0.697,3.153,0.0,0.5,False,19.4,19.5,11.13
2023-02-06 02:51:00+01:00,23.22,27.44,0.705,3.201,0.0,0.5,False,19.4,19.5,11.0
2023-02-06 02:52:00+01:00,23.22,27.44,0.702,3.201,0.0,0.5,False,19.41,19.5,10.88
2023-02-06 02:53:00+01:00,23.22,27.24,0.698,2.992,0.0,0.5,False,19.41,19.5,10.72
2023-02-06 02:54:00+01:00,23.21,27.1,0.69,2.763,0.0,0.5,False,19.41,19.5,10.37
2023-02-06 02:55:00+01:00,23.21,27.24,0.7,2.852,0.0,0.0,False,19.41,19.5,10.25
2023-02-06 02:56:00+01:00,23.19,27.14,0.692,2.699,0.0,0.5,False,19.41,19.5,9.88
2023-02-06 02:57:00+01:00,23.19,27.13,0.704,2.617,0.0,0.0,False,19.4,19.5,9.65
2023-02-06 02:58:00+01:00,23.19,27.21,0.695,2.601,0.0,0.0,False,19.4,19.5,9.37
2023-02-06 02:59:00+01:00,23.18,27.16,0.69,2.481,0.0,0.0,False,19.4,19.5,9.05
2023-02-06 03:00:00+01:00,23.18,27.08,0.688,2.372,0.0,0.0,False,19.41,19.5,8.78
2023-02-06 03:01:00+01:00,23.17,26.93,0.672,2.147,0.0,0.0,False,19.41,19.5,8.31
2023-02-06 03:02:00+01:00,23.16,27.29,0.69,2.293,0.0,0.0,False,19.41,19.5,8.01
2023-02-06 03:03:00+01:00,23.15,27.5,0.69,2.375,0.0,0.5,False,19.41,19.5,7.9
2023-02-06 03:04:00+01:00,23.14,26.42,0.576,3.492,0.0,0.0,False,19.41,19.5,13.69
2023-02-06 03:05:00+01:00,23.15,21.25,0.204,-1.458,0.0,-0.5,True,19.41,19.5,14.97
2023-02-06 03:06:00+01:00,23.13,18.89,0.316,-4.375,9.063,-0.5,True,19.41,19.5,15.04
2023-02-06 03:07:00+01:00,23.11,15.61,0.669,-7.605,10.834,5.5,True,19.41,19.5,15.06
2023-02-06 03:08:00+01:00,23.02,22.16,0.154,-0.729,5.833,1.5,True,19.41,19.5,15.11
2023-02-06 03:09:00+01:00,23.02,25.31,0.736,2.292,4.375,1.5,False,19.41,19.5,15.05
2023-02-06 03:10:00+01:00,23.15,26.89,0.813,3.88,0.629,1.0,False,19.41,19.5,15.04
2023-02-06 03:11:00+01:00,23.18,26.49,0.69,3.484,0.0,1.0,False,19.4,19.5,15.07
2023-02-06 03:12:00+01:00,23.19,26.51,0.679,3.345,0.0,1.0,False,19.4,19.5,14.56
2023-02-06 03:13:00+01:00,23.19,26.49,0.679,3.11,0.0,1.0,False,19.4,19.5,13.92
2023-02-06 03:14:00+01:00,23.24,26.78,0.672,3.23,0.0,1.0,False,19.41,19.5,13.21
2023-02-06 03:15:00+01:00,23.24,26.95,0.683,3.311,0.0,1.0,False,19.41,19.5,12.87
2023-02-06 03:16:00+01:00,23.24,27.14,0.698,3.381,0.0,1.0,False,19.41,19.5,12.43
2023-02-06 03:17:00+01:00,23.25,27.24,0.688,3.299,0.0,1.0,False,19.41,19.5,12.13
2023-02-06 03:18:00+01:00,23.27,27.32,0.691,3.244,0.0,1.0,False,19.41,19.5,11.94
2023-02-06 03:19:00+01:00,23.28,27.44,0.7,3.354,0.0,1.0,False,19.4,19.5,11.73
2023-02-06 03:20:00+01:00,23.28,27.46,0.691,3.296,0.0,1.0,False,19.4,19.5,11.47
2023-02-06 03:21:00+01:00,23.28,27.49,0.705,3.318,0.0,1.5,False,19.4,19.5,11.26
2023-02-06 03:22:00+01:00,23.27,27.63,0.707,3.367,0.0,1.5,False,19.4,19.5,11.22
2023-02-06 03:23:00+01:00,23.27,27.49,0.709,3.289,0.0,0.5,False,19.4,19.5,11.15
2023-02-06 03:24:00+01:00,23.27,27.47,0.7,3.153,0.0,0.5,False,19.39,19.5,10.89
2023-02-06 03:25:00+01:00,23.27,27.48,0.7,3.201,0.0,1.0,False,19.39,19.5,10.82
2023-02-06 03:26:00+01:00,23.27,27.3,0.709,2.964,0.0,1.0,False,19.39,19.5,10.57
2023-02-06 03:27:00+01:00,23.25,27.19,0.686,2.781,0.0,0.5,False,19.39,19.5,10.18
2023-02-06 03:28:00+01:00,23.26,27.31,0.709,2.768,0.0,0.5,False,19.39,19.5,9.92
2023-02-06 03:29:00+01:00,23.24,27.26,0.698,2.685,0.0,0.5,False,19.39,19.5,9.59
2023-02-06 03:30:00+01:00,23.24,27.32,0.702,2.517,0.0,0.5,False,19.39,19.5,9.39
2023-02-06 03:31:00+01:00,23.23,27.37,0.7,2.58,0.0,1.0,False,19.39,19.5,9.02
2023-02-06 03:32:00+01:00,23.22,27.34,0.695,2.494,0.0,1.0,False,19.38,19.5,8.83
2023-02-06 03:33:00+01:00,23.22,27.21,0.682,2.349,0.0,1.0,False,19.39,19.5,8.51
2023-02-06 03:34:00+01:00,23.19,24.06,0.306,1.02,0.0,1.0,False,19.38,19.5,14.79
2023-02-06 03:35:00+01:00,23.26,19.41,0.301,-4.09,10.697,0.5,True,19.38,19.5,15.03
2023-02-06 03:36:00+01:00,23.13,18.3,0.376,-4.719,8.494,1.0,True,19.39,19.5,15.0
2023-02-06 03:37:00+01:00,23.18,17.62,0.45,-6.771,9.896,4.0,True,19.38,19.5,15.15
2023-02-06 03:38:00+01:00,23.09,22.05,0.169,-1.887,9.543,1.0,False,19.39,19.5,15.04
2023-02-06 03:39:00+01:00,23.17,26.83,0.917,3.775,0.21,1.0,False,19.39,19.5,15.09
2023-02-06 03:40:00+01:00,23.19,26.54,0.695,3.438,1.041,1.0,False,19.38,19.5,15.09
2023-02-06 03:41:00+01:00,23.28,26.57,0.697,3.438,0.0,1.0,False,19.38,19.5,14.83
2023-02-06 03:42:00+01:00,23.24,26.51,0.676,3.132,0.0,0.5,False,19.38,19.5,13.93
2023-02-06 03:43:00+01:00,23.28,26.73,0.679,3.138,0.0,0.5,False,19.37,19.5,13.24
2023-02-06 03:44:00+01:00,23.28,26.97,0.681,3.146,0.0,0.5,False,19.37,19.5,12.42
2023-02-06 03:45:00+01:00,23.28,27.17,0.683,3.188,0.0,0.5,False,19.37,19.5,12.08
2023-02-06 03:46:00+01:00,23.27,27.34,0.692,3.244,0.0,0.5,False,19.36,19.5,11.65
2023-02-06 03:47:00+01:00,23.29,27.43,0.69,3.296,0.0,0.5,False,19.35,19.5,11.38
2023-02-06 03:48:00+01:00,23.29,27.51,0.699,3.259,0.0,0.5,False,19.35,19.5,11.1
2023-02-06 03:49:00+01:00,23.29,27.69,0.702,3.322,0.0,0.5,False,19.35,19.5,10.89
2023-02-06 03:50:00+01:00,23.29,27.66,0.704,3.247,0.0,0.5,False,19.34,19.5,10.82
2023-02-06 03:51:00+01:00,23.29,27.65,0.702,3.187,0.0,0.5,False,19.34,19.5,10.64
2023-02-06 03:52:00+01:00,23.29,27.83,0.708,3.303,0.0,1.0,False,19.34,19.5,10.51
2023-02-06 03:53:00+01:00,23.28,27.79,0.704,3.272,0.0,1.0,False,19.35,19.5,10.41
2023-02-06 03:54:00+01:00,23.27,27.67,0.708,3.096,0.0,1.0,False,19.35,19.5,10.21
2023-02-06 03:55:00+01:00,23.27,27.68,0.704,3.138,0.0,0.5,False,19.35,19.5,10.18
2023-02-06 03:56:00+01:00,23.27,27.59,0.697,2.976,0.0,1.0,False,19.35,19.5,9.89
2023-02-06 03:57:00+01:00,23.26,27.42,0.695,2.752,0.0,1.5,False,19.35,19.5,9.6
2023-02-06 03:58:00+01:00,23.24,27.36,0.695,2.666,0.0,1.0,False,19.35,19.5,9.37
2023-02-06 03:59:00+01:00,23.24,27.44,0.698,2.643,0.0,1.0,False,19.35,19.5,8.96
2023-02-06 04:00:00+01:00,23.24,27.39,0.693,2.494,0.0,1.0,False,19.34,19.5,8.71
2023-02-06 04:01:00+01:00,23.23,27.21,0.681,2.263,0.0,1.0,False,19.34,19.5,8.26
2023-02-06 04:02:00+01:00,23.23,22.68,0.067,-0.625,0.0,1.0,True,19.34,19.5,14.9
2023-02-06 04:03:00+01:00,23.27,19.29,0.313,-4.117,10.135,0.5,True,19.35,19.5,15.06
2023-02-06 04:04:00+01:00,23.16,16.93,0.544,-6.397,9.543,5.0,True,19.35,19.5,15.04
2023-02-06 04:05:00+01:00,23.15,21.73,0.135,-1.468,5.243,2.0,True,19.35,19.5,15.01
2023-02-06 04:06:00+01:00,23.08,23.82,0.569,0.729,6.668,1.0,False,19.35,19.5,14.93
2023-02-06 04:07:00+01:00,23.22,26.91,0.887,3.75,0.417,1.0,False,19.34,19.5,14.9
2023-02-06 04:08:00+01:00,23.22,26.52,0.691,3.461,0.0,1.0,False,19.34,19.5,15.05
2023-02-06 04:09:00+01:00,23.28,26.64,0.687,3.299,0.0,1.0,False,19.34,19.5,14.29
2023-02-06 04:10:00+01:00,23.28,26.64,0.687,3.299,0.0,1.0,True,19.34,19.5,14.29
2023-02-06 04:11:00+01:00,23.29,26.99,0.677,3.247,0.0,1.0,False,19.34,19.5,12.81
